,page,product,link
1651,83,"Last sold on
      23/08/202423 Glengyle Street, Vauxhall52431m2$735,000(last sale price)",https://www.realestate.co.nz/property/23-glengyle-street-vauxhall-dunedin-city-otago/vj3ky6sr
1652,83,"Last sold on
      23/08/202451/31 Eastbourne Street, Caversham21$505,000(last sale price)",https://www.realestate.co.nz/property/51-31-eastbourne-street-caversham-dunedin-city-otago/zz8vryxv
1653,83,"Last sold on
      23/08/202417 Graham Street, Mosgiel31697m2$615,000(last sale price)",https://www.realestate.co.nz/property/17-graham-street-mosgiel-dunedin-city-otago/8twfh1js
1654,83,"Last sold on
      22/08/202450 Factory Road, Mosgiel31326m2$570,000(last sale price)",https://www.realestate.co.nz/property/50-factory-road-mosgiel-dunedin-city-otago/bq80z4hs
1655,83,"Last sold on
      22/08/202442 Turnbull Street, Brockville31645m2$485,000(last sale price)",https://www.realestate.co.nz/property/42-turnbull-street-brockville-dunedin-city-otago/w5rnvbkr
1656,83,"Last sold on
      22/08/20245 Kintyre Place, Mosgiel42924m2$919,000(last sale price)",https://www.realestate.co.nz/property/5-kintyre-place-mosgiel-dunedin-city-otago/30myynms
1657,83,"Last sold on
      22/08/20244 Crossan Terrace, Mosgiel431205m2$979,500(last sale price)",https://www.realestate.co.nz/property/4-crossan-terrace-mosgiel-dunedin-city-otago/b9ftc4cs
1658,83,"Last sold on
      22/08/202415 Derwent Street, Helensburgh52569m2$830,000(last sale price)",https://www.realestate.co.nz/property/15-derwent-street-helensburgh-dunedin-city-otago/pxtfrrcr
1659,83,"Last sold on
      22/08/202458 Tomahawk Road, Andersons Bay41823m2$680,000(last sale price)",https://www.realestate.co.nz/property/58-tomahawk-road-andersons-bay-dunedin-city-otago/zccy3wvr
1660,84,"Last sold on
      22/08/20248 Meuse Lane, Andersons Bay21564m2$630,000(last sale price)",https://www.realestate.co.nz/property/8-meuse-lane-andersons-bay-dunedin-city-otago/nn7d6kvr
1661,84,"Last sold on
      21/08/202421D Clark Street, Dunedin Central1450m2$180,000(last sale price)",https://www.realestate.co.nz/property/21d-clark-street-dunedin-central-dunedin-city-otago/cj59y30gk
1662,84,"Last sold on
      21/08/2024142 Forth Street, North Dunedin31212m2$399,000(last sale price)",https://www.realestate.co.nz/property/142-forth-street-north-dunedin-dunedin-city-otago/9dyv5wrr
1663,84,"Last sold on
      21/08/20241232 George King Memorial Drive, East Ot...115m2$760,000(last sale price)",https://www.realestate.co.nz/property/1232-george-king-memorial-drive-east-otago-dunedin-city-otago/2y4mfjcs
1664,84,"Last sold on
      21/08/202473 Wickliffe Terrace, Port Chalmers21556m2$150,000(last sale price)",https://www.realestate.co.nz/property/73-wickliffe-terrace-port-chalmers-dunedin-city-otago/2hbk554q
1665,84,"Last sold on
      21/08/202410 Grey Street, Allanton411012m2$700,000(last sale price)",https://www.realestate.co.nz/property/10-grey-street-allanton-dunedin-city-otago/rcdtmvfs
1666,84,"Last sold on
      21/08/202456C Oxford Street, South Dunedin21$405,000(last sale price)",https://www.realestate.co.nz/property/56c-oxford-street-south-dunedin-dunedin-city-otago/xg75bq2r
1667,84,"Last sold on
      21/08/2024396 King Edward Street, South Dunedin21265m2$560,000(last sale price)",https://www.realestate.co.nz/property/396-king-edward-street-south-dunedin-dunedin-city-otago/fp0fzl2r
1668,84,"Last sold on
      21/08/202427 Wales Street, Maori Hill42692m2$1,080,000(last sale price)",https://www.realestate.co.nz/property/27-wales-street-maori-hill-dunedin-city-otago/zm29b6fr
1669,84,"Last sold on
      21/08/202456 Tirohanga Road, North Taieri422.00ha$2,000,000(last sale price)",https://www.realestate.co.nz/property/56-tirohanga-road-north-taieri-dunedin-city-otago/gzgzgzcs
1670,84,"Last sold on
      21/08/20241 Kinmont Crescent, Mosgiel31645m2$645,000(last sale price)",https://www.realestate.co.nz/property/1-kinmont-crescent-mosgiel-dunedin-city-otago/2nkr70ks
1671,84,"Last sold on
      21/08/2024662A Castle Street, North Dunedin52$840,000(last sale price)",https://www.realestate.co.nz/property/662a-castle-street-north-dunedin-dunedin-city-otago/lxbwh7rr
1672,84,"Last sold on
      21/08/2024660A Castle Street, North Dunedin52$840,000(last sale price)",https://www.realestate.co.nz/property/660a-castle-street-north-dunedin-dunedin-city-otago/8vryf7rr
1673,84,"Last sold on
      20/08/20248 Maybank Street, North East Valley31223m2$590,000(last sale price)",https://www.realestate.co.nz/property/8-maybank-street-north-east-valley-dunedin-city-otago/6cgf918q
1674,84,"Last sold on
      20/08/202425 Dunblane Street, Maori Hill32902m2$887,000(last sale price)",https://www.realestate.co.nz/property/25-dunblane-street-maori-hill-dunedin-city-otago/fsmzt5fr
1675,84,"Last sold on
      20/08/202435 Woodhaugh Street, Woodhaugh498m2$370,000(last sale price)",https://www.realestate.co.nz/property/35-woodhaugh-street-woodhaugh-dunedin-city-otago/d89k1pbr
1676,84,"Last sold on
      20/08/20248B Mure Street, Mosgiel21$485,000(last sale price)",https://www.realestate.co.nz/property/8b-mure-street-mosgiel-dunedin-city-otago/smzt50ls
1677,84,"Last sold on
      20/08/202425 Ethel Street, Wakari41833m2$685,000(last sale price)",https://www.realestate.co.nz/property/25-ethel-street-wakari-dunedin-city-otago/v0ntgmfr
1678,84,"Last sold on
      20/08/202452A Forbury Road, Forbury32$900,000(last sale price)",https://www.realestate.co.nz/property/52a-forbury-road-forbury-dunedin-city-otago/lpcnj0yr
1679,84,"Last sold on
      20/08/202436 Granville Terrace, Belleknowes42864m2$1,600,000(last sale price)",https://www.realestate.co.nz/property/36-granville-terrace-belleknowes-dunedin-city-otago/vdrwtkkr
1680,85,"Last sold on
      19/08/20248 Benfell Street, Green Island31465m2$615,705(last sale price)",https://www.realestate.co.nz/property/8-benfell-street-green-island-dunedin-city-otago/3cvhcfbs
1681,85,"Last sold on
      19/08/202452 Cannington Road, Maori Hill31577m2$907,000(last sale price)",https://www.realestate.co.nz/property/52-cannington-road-maori-hill-dunedin-city-otago/tr64lkbr
1682,85,"Last sold on
      19/08/20242A Winifred Street, Concord21945m2$505,000(last sale price)",https://www.realestate.co.nz/property/2a-winifred-street-concord-dunedin-city-otago/n25zhq9r
1683,85,"Last sold on
      19/08/202414B Clyde Street, Mosgiel32500m2$790,000(last sale price)",https://www.realestate.co.nz/property/14b-clyde-street-mosgiel-dunedin-city-otago/98k51781d
1684,85,"Last sold on
      19/08/2024125 Thomas Street, Waikouaiti321012m2$470,000(last sale price)",https://www.realestate.co.nz/property/125-thomas-street-waikouaiti-dunedin-city-otago/rvy1473q
1685,85,"Last sold on
      18/08/2024101D Russell Street, Dunedin Central21$410,000(last sale price)",https://www.realestate.co.nz/property/101d-russell-street-dunedin-central-dunedin-city-otago/jz672qxy
1686,85,"Recently sold10 Glen Road, Mornington211006m2Price is not yet confirmed",https://www.realestate.co.nz/property/10-glen-road-mornington-dunedin-city-otago/hd952zlr
1687,85,"Last sold on
      16/08/20242C Forth Street, North Dunedin62$777,500(last sale price)",https://www.realestate.co.nz/property/2c-forth-street-north-dunedin-dunedin-city-otago/5kph064v
1688,85,"Last sold on
      16/08/202468 Fitzroy Street, Caversham31311m2$620,000(last sale price)",https://www.realestate.co.nz/property/68-fitzroy-street-caversham-dunedin-city-otago/LYs739NQ
1689,85,"Last sold on
      16/08/2024145 Jeffery Street, Andersons Bay31557m2$670,000(last sale price)",https://www.realestate.co.nz/property/145-jeffery-street-andersons-bay-dunedin-city-otago/sjc99fvr
1690,85,"Last sold on
      16/08/2024330 Hillingdon Street, Normanby31683m2$760,000(last sale price)",https://www.realestate.co.nz/property/330-hillingdon-street-normanby-dunedin-city-otago/fthhsc8q
1691,85,"Last sold on
      16/08/20245 Shanks Street, Green Island31643m2$615,000(last sale price)",https://www.realestate.co.nz/property/5-shanks-street-green-island-dunedin-city-otago/2tsy9v9r
1692,85,"Last sold on
      16/08/202462 Gilkison Street, Halfway Bush1559m2$536,300(last sale price)",https://www.realestate.co.nz/property/62-gilkison-street-halfway-bush-dunedin-city-otago/lxbwh7br
1693,85,"Last sold on
      16/08/202420A Gladstone Road North, Mosgiel42$460,000(last sale price)",https://www.realestate.co.nz/property/20a-gladstone-road-north-mosgiel-dunedin-city-otago/fw34zm9v
1694,85,"Last sold on
      16/08/202435 Morrison Street, Caversham41911m2$550,000(last sale price)",https://www.realestate.co.nz/property/35-morrison-street-caversham-dunedin-city-otago/rnvb46xr
1695,85,"Last sold on
      16/08/2024412 Highgate, Roslyn53558m2$1,400,000(last sale price)",https://www.realestate.co.nz/property/412-highgate-roslyn-dunedin-city-otago/cwcwcwfr
1696,85,"Last sold on
      15/08/2024787B George Street, North Dunedin52$620,000(last sale price)",https://www.realestate.co.nz/property/787b-george-street-north-dunedin-dunedin-city-otago/b6t8hkrr
1697,85,"Last sold on
      15/08/202422 Cochrane Street, Mornington31625m2$520,000(last sale price)",https://www.realestate.co.nz/property/22-cochrane-street-mornington-dunedin-city-otago/5w0jgslr
1698,85,"Last sold on
      15/08/202444 Law Street, Caversham32409m2$410,000(last sale price)",https://www.realestate.co.nz/property/44-law-street-caversham-dunedin-city-otago/p5jtz10r
1699,85,"Last sold on
      15/08/202458 Victoria Road, Saint Kilda31302m2$525,000(last sale price)",https://www.realestate.co.nz/property/58-victoria-road-saint-kilda-dunedin-city-otago/9nn7d63r
1700,86,"Last sold on
      15/08/20241 Elizabeth Avenue, East Taieri41635m2$740,000(last sale price)",https://www.realestate.co.nz/property/1-elizabeth-avenue-east-taieri-dunedin-city-otago/fn88pjms
1701,86,"Last sold on
      15/08/202416 Allen Road, Green Island31534m2$559,600(last sale price)",https://www.realestate.co.nz/property/16-allen-road-green-island-dunedin-city-otago/z5clszbs
1702,86,"Last sold on
      15/08/20249A Victoria Street, Mosgiel21215m2$565,100(last sale price)",https://www.realestate.co.nz/property/9a-victoria-street-mosgiel-dunedin-city-otago/8k9dyvls
1703,86,"Last sold on
      15/08/202416 Tay Street, Mosgiel31724m2$570,525(last sale price)",https://www.realestate.co.nz/property/16-tay-street-mosgiel-dunedin-city-otago/t9c2b7js
1704,86,"Last sold on
      15/08/20242/5 Eskvale Street, Saint Kilda1$410,000(last sale price)",https://www.realestate.co.nz/property/2-5-eskvale-street-saint-kilda-dunedin-city-otago/wmgdfk0v
1705,86,"Last sold on
      15/08/202465 Jackson Street, Saint Kilda31373m2$570,000(last sale price)",https://www.realestate.co.nz/property/65-jackson-street-saint-kilda-dunedin-city-otago/cj59y34r
1706,86,"Last sold on
      14/08/202420 Eastbank Street, Waverley41764m2$605,000(last sale price)",https://www.realestate.co.nz/property/20-eastbank-street-waverley-dunedin-city-otago/vng81vsr
1707,86,"Recently sold371 Thorburn Road, Waikouaiti4939m2Price is not yet confirmed",https://www.realestate.co.nz/property/371-thorburn-road-waikouaiti-dunedin-city-otago/c5yrkc1q
1708,86,"Last sold on
      14/08/202427 Sunshine Lane, Musselburgh2637m2$662,000(last sale price)",https://www.realestate.co.nz/property/27-sunshine-lane-musselburgh-dunedin-city-otago/kk492gwr
1709,86,"Last sold on
      14/08/20243 Severn Street, Mosgiel41703m2$640,000(last sale price)",https://www.realestate.co.nz/property/3-severn-street-mosgiel-dunedin-city-otago/9zz8vrjs
1710,86,"Last sold on
      14/08/202440 Bayfield Road, Andersons Bay311024m2$661,000(last sale price)",https://www.realestate.co.nz/property/40-bayfield-road-andersons-bay-dunedin-city-otago/0r9msqvr
1711,86,"Last sold on
      13/08/202451 Stephen Street, Halfway Bush42698m2$630,000(last sale price)",https://www.realestate.co.nz/property/51-stephen-street-halfway-bush-dunedin-city-otago/mzt50ccr
1712,86,"Last sold on
      13/08/202448 Easther Crescent, Kew31$532,500(last sale price)",https://www.realestate.co.nz/property/48-easther-crescent-kew-dunedin-city-otago/t8hkd1yr
1713,86,"Last sold on
      13/08/202417 Lorne Street, Mosgiel31875m2$600,000(last sale price)",https://www.realestate.co.nz/property/17-lorne-street-mosgiel-dunedin-city-otago/hjnw6mjs
1714,86,"Last sold on
      13/08/202459A North Road, North East Valley21$489,000(last sale price)",https://www.realestate.co.nz/property/59a-north-road-north-east-valley-dunedin-city-otago/wp6dby9q
1715,86,"Last sold on
      13/08/20241026 Brighton Road, Brighton411031m2$690,000(last sale price)",https://www.realestate.co.nz/property/1026-brighton-road-brighton-dunedin-city-otago/243zrfgs
1716,86,"Last sold on
      13/08/202414 Hislop Street, Liberton21630m2$445,000(last sale price)",https://www.realestate.co.nz/property/14-hislop-street-liberton-dunedin-city-otago/cb2ly29q
1717,86,"Last sold on
      13/08/202456 College Street, Caversham31716m2$525,000(last sale price)",https://www.realestate.co.nz/property/56-college-street-caversham-dunedin-city-otago/55lfn8xr
1718,86,"Last sold on
      13/08/202412/31 Eastbourne Street, Caversham21$425,000(last sale price)",https://www.realestate.co.nz/property/12-31-eastbourne-street-caversham-dunedin-city-otago/hl8jfxxv
1719,86,"Last sold on
      13/08/20241/68 Orokonui Road, Waitati31$400,000(last sale price)",https://www.realestate.co.nz/property/1-68-orokonui-road-waitati-dunedin-city-otago/clsz5c81d
1720,87,"Last sold on
      13/08/202418 Brown Street, Dunedin Central81$900,000(last sale price)",https://www.realestate.co.nz/property/18-brown-street-dunedin-central-dunedin-city-otago/p78twf6t
1721,87,"Last sold on
      13/08/202415 Coach Road, Fairfield31867m2$707,000(last sale price)",https://www.realestate.co.nz/property/15-coach-road-fairfield-dunedin-city-otago/vmlr3nds
1722,87,"Last sold on
      13/08/20243 Coach Road, Fairfield2945m2$720,000(last sale price)",https://www.realestate.co.nz/property/3-coach-road-fairfield-dunedin-city-otago/srbj9nds
1723,87,"Last sold on
      13/08/202477 Albert Street, Saint Clair31352m2$570,000(last sale price)",https://www.realestate.co.nz/property/77-albert-street-saint-clair-dunedin-city-otago/v7m1fv5r
1724,87,"Last sold on
      12/08/2024133 Belford Street, Waverley31506m2$650,000(last sale price)",https://www.realestate.co.nz/property/133-belford-street-waverley-dunedin-city-otago/hd952zsr
1725,87,"Last sold on
      12/08/20247 Byron Street, Mornington31506m2$740,000(last sale price)",https://www.realestate.co.nz/property/7-byron-street-mornington-dunedin-city-otago/v2dvc0lr
1726,87,"Last sold on
      12/08/202447 Duke Street, North Dunedin52265m2$750,000(last sale price)",https://www.realestate.co.nz/property/47-duke-street-north-dunedin-dunedin-city-otago/splhd9rr
1727,87,"Last sold on
      12/08/202417 Hawthorn Avenue, Mornington31412m2$540,000(last sale price)",https://www.realestate.co.nz/property/17-hawthorn-avenue-mornington-dunedin-city-otago/28gpw2kr
1728,87,"Last sold on
      12/08/20243/377 Leith Street, North Dunedin11$450,000(last sale price)",https://www.realestate.co.nz/property/3-377-leith-street-north-dunedin-dunedin-city-otago/1k6xrpvlk
1729,87,"Last sold on
      12/08/202410 Stirling Crescent, Mosgiel21792m2$555,556(last sale price)",https://www.realestate.co.nz/property/10-stirling-crescent-mosgiel-dunedin-city-otago/ypypypjs
1730,87,"Last sold on
      12/08/20248 Trudi Place, Green Island32514m2$922,500(last sale price)",https://www.realestate.co.nz/property/8-trudi-place-green-island-dunedin-city-otago/3qj8MbHXk
1731,87,"Last sold on
      12/08/20245 Harrington Street, Port Chalmers41488m2$600,000(last sale price)",https://www.realestate.co.nz/property/5-harrington-street-port-chalmers-dunedin-city-otago/m41c364q
1732,87,"Last sold on
      12/08/202415 Friendship Drive, Waldronville31923m2$720,250(last sale price)",https://www.realestate.co.nz/property/15-friendship-drive-waldronville-dunedin-city-otago/ck1tx9ds
1733,87,"Last sold on
      11/08/202413 Netherby Street, Kenmure12637m2$285,000(last sale price)",https://www.realestate.co.nz/property/13-netherby-street-kenmure-dunedin-city-otago/lx6ht3xzd
1734,87,"Last sold on
      09/08/202415 Fairview Terrace, Sawyers Bay1012m2$510,000(last sale price)",https://www.realestate.co.nz/property/15-fairview-terrace-sawyers-bay-dunedin-city-otago/pbs01w5q
1735,87,"Last sold on
      09/08/202410 Loyalty Street, Forbury31468m2$465,000(last sale price)",https://www.realestate.co.nz/property/10-loyalty-street-forbury-dunedin-city-otago/rbj9nn1r
1736,87,"Last sold on
      09/08/202490 Greenock Street, Kaikorai1875m2$505,000(last sale price)",https://www.realestate.co.nz/property/90-greenock-street-kaikorai-dunedin-city-otago/5g2y4mhr
1737,87,"Last sold on
      09/08/202450 Carson Street, Mornington21774m2$438,000(last sale price)",https://www.realestate.co.nz/property/50-carson-street-mornington-dunedin-city-otago/h063q1lr
1738,87,"Last sold on
      09/08/202411 Pollock Street, Maori Hill42559m2$1,300,000(last sale price)",https://www.realestate.co.nz/property/11-pollock-street-maori-hill-dunedin-city-otago/72q5dgdr
1739,87,"Last sold on
      09/08/202425 Riselaw Road, Calton Hill21711m2$458,000(last sale price)",https://www.realestate.co.nz/property/25-riselaw-road-calton-hill-dunedin-city-otago/5w0jgsxr
1740,88,"Last sold on
      09/08/202431 Allenby Avenue, Liberton42652m2$575,000(last sale price)",https://www.realestate.co.nz/property/31-allenby-avenue-liberton-dunedin-city-otago/kph0639q
1741,88,"Last sold on
      09/08/202481 Wesley Street, South Dunedin31243m2$480,000(last sale price)",https://www.realestate.co.nz/property/81-wesley-street-south-dunedin-dunedin-city-otago/8pjrcd2r
1742,88,"Last sold on
      09/08/2024301 Rattray Street, Dunedin Central31470m2$600,000(last sale price)",https://www.realestate.co.nz/property/301-rattray-street-dunedin-central-dunedin-city-otago/jz672qpr
1743,88,"Last sold on
      09/08/20241 Loess Place, Concord702m2$350,000(last sale price)",https://www.realestate.co.nz/property/1-loess-place-concord-dunedin-city-otago/5X8gXlKbl
1744,88,"Last sold on
      09/08/2024172 Centre Road, Ocean Grove219m2$1,070,000(last sale price)",https://www.realestate.co.nz/property/172-centre-road-ocean-grove-dunedin-city-otago/f5p1537r
1745,88,"Last sold on
      09/08/20243 Valiant Road, Waldronville31965m2$670,000(last sale price)",https://www.realestate.co.nz/property/3-valiant-road-waldronville-dunedin-city-otago/ss2nkrgs
1746,88,"Last sold on
      08/08/2024249 Coast Road, Warrington21749m2$472,500(last sale price)",https://www.realestate.co.nz/property/249-coast-road-warrington-dunedin-city-otago/q3ss2n1q
1747,88,"Last sold on
      08/08/202422 Calluna Crescent, Mosgiel321027m2$967,500(last sale price)",https://www.realestate.co.nz/property/22-calluna-crescent-mosgiel-dunedin-city-otago/h063q1yzd
1748,88,"Last sold on
      08/08/202461 Kakapo Street, Saint Leonards421.87ha$1,680,000(last sale price)",https://www.realestate.co.nz/property/61-kakapo-street-saint-leonards-dunedin-city-otago/s2nkr7hmk
1749,88,"Last sold on
      07/08/2024488 South Road, Calton Hill31412m2$380,000(last sale price)",https://www.realestate.co.nz/property/488-south-road-calton-hill-dunedin-city-otago/tsy9vmxr
1750,88,"Last sold on
      07/08/20245 Carlyle Road, Mosgiel31734m2$435,000(last sale price)",https://www.realestate.co.nz/property/5-carlyle-road-mosgiel-dunedin-city-otago/cfp4snks
1751,88,"Last sold on
      07/08/20248 Robinson Street, Lookout Point21567m2$374,000(last sale price)",https://www.realestate.co.nz/property/8-robinson-street-lookout-point-dunedin-city-otago/zgzgzgxr
1752,88,"Last sold on
      07/08/2024173 Evans Street, Opoho31622m2$545,000(last sale price)",https://www.realestate.co.nz/property/173-evans-street-opoho-dunedin-city-otago/y8z3mk8q
1753,88,"Last sold on
      07/08/202429 Winifred Street, Concord31673m2$430,000(last sale price)",https://www.realestate.co.nz/property/29-winifred-street-concord-dunedin-city-otago/qqqqqq9r
1754,88,"Last sold on
      07/08/2024410 North Road, North East Valley31566m2$533,700(last sale price)",https://www.realestate.co.nz/property/410-north-road-north-east-valley-dunedin-city-otago/qm7jk87q
1755,88,"Last sold on
      07/08/202429 Woodhaugh Street, Woodhaugh41508m2$400,000(last sale price)",https://www.realestate.co.nz/property/29-woodhaugh-street-woodhaugh-dunedin-city-otago/ypypypbr
1756,88,"Last sold on
      07/08/202468A Cliffs Road, Saint Clair211129m2$790,000(last sale price)",https://www.realestate.co.nz/property/68a-cliffs-road-saint-clair-dunedin-city-otago/qj8skHzYk
1757,88,"Last sold on
      07/08/2024333 Pine Hill Road, Liberton31$433,000(last sale price)",https://www.realestate.co.nz/property/333-pine-hill-road-liberton-dunedin-city-otago/xdh5fbbr
1758,88,"Last sold on
      07/08/202462 Norfolk Street, Saint Clair531151m2$1,140,000(last sale price)",https://www.realestate.co.nz/property/62-norfolk-street-saint-clair-dunedin-city-otago/cr0576zr
1759,88,"Last sold on
      07/08/202451 Tainui Road, Tainui21801m2$465,000(last sale price)",https://www.realestate.co.nz/property/51-tainui-road-tainui-dunedin-city-otago/396t44wr
1760,89,"Last sold on
      07/08/202450 Crosby Street, Mornington31506m2$711,000(last sale price)",https://www.realestate.co.nz/property/50-crosby-street-mornington-dunedin-city-otago/s9hf1bmr
1761,89,"Last sold on
      07/08/202462 Norfolk Street, Saint Clair531151m2$1,140,000(last sale price)",https://www.realestate.co.nz/property/62-norfolk-street-saint-clair-dunedin-city-otago/cr0576zr
1762,89,"Last sold on
      07/08/20246 Crosby Street, Mornington31511m2$580,000(last sale price)",https://www.realestate.co.nz/property/6-crosby-street-mornington-dunedin-city-otago/mzt50cmr
1763,89,"Last sold on
      06/08/202410 Bellona Street, Saint Kilda21$415,000(last sale price)",https://www.realestate.co.nz/property/10-bellona-street-saint-kilda-dunedin-city-otago/t0s54q4r
1764,89,"Last sold on
      06/08/202436 Walton Street, Kaikorai31506m2$550,000(last sale price)",https://www.realestate.co.nz/property/36-walton-street-kaikorai-dunedin-city-otago/z10wnbgr
1765,89,"Last sold on
      06/08/202453 Hood Street, Wakari32524m2$547,500(last sale price)",https://www.realestate.co.nz/property/53-hood-street-wakari-dunedin-city-otago/x83gbphr
1766,89,"Last sold on
      06/08/202494 Musselburgh Rise, Musselburgh41802m2$725,000(last sale price)",https://www.realestate.co.nz/property/94-musselburgh-rise-musselburgh-dunedin-city-otago/26v0ntwr
1767,89,"Last sold on
      06/08/202415 Church Street, Green Island31701m2$660,000(last sale price)",https://www.realestate.co.nz/property/15-church-street-green-island-dunedin-city-otago/vkz2wdbs
1768,89,"Last sold on
      06/08/202426 Mayfield Avenue, Wakari41738m2$600,000(last sale price)",https://www.realestate.co.nz/property/26-mayfield-avenue-wakari-dunedin-city-otago/sgrm35dr
1769,89,"Last sold on
      06/08/202410 Seddon Street, Ravensbourne21931m2$439,000(last sale price)",https://www.realestate.co.nz/property/10-seddon-street-ravensbourne-dunedin-city-otago/1xdh5f6q
1770,89,"Last sold on
      06/08/2024276 Portobello Road, The Cove21809m2$605,000(last sale price)",https://www.realestate.co.nz/property/276-portobello-road-the-cove-dunedin-city-otago/yg3tnl6r
1771,89,"Last sold on
      06/08/202411C Forfar Street, Mosgiel22226m2$646,000(last sale price)",https://www.realestate.co.nz/property/11c-forfar-street-mosgiel-dunedin-city-otago/xMGKfz8bl
1772,89,"Last sold on
      06/08/2024226 Highcliff Road, Shiel Hill31809m2$640,000(last sale price)",https://www.realestate.co.nz/property/226-highcliff-road-shiel-hill-dunedin-city-otago/7t0s54tr
1773,89,"Last sold on
      06/08/202412 Oban Street, Mosgiel21719m2$406,000(last sale price)",https://www.realestate.co.nz/property/12-oban-street-mosgiel-dunedin-city-otago/wtk3fljs
1774,89,"Last sold on
      05/08/202433 Oakland Street, Andersons Bay31501m2$625,000(last sale price)",https://www.realestate.co.nz/property/33-oakland-street-andersons-bay-dunedin-city-otago/tgm8d2vr
1775,89,"Last sold on
      05/08/2024183B Gordon Road, Mosgiel21288m2$590,000(last sale price)",https://www.realestate.co.nz/property/183b-gordon-road-mosgiel-dunedin-city-otago/psgrm381d
1776,89,"Last sold on
      05/08/20243 Osmond Street, South Dunedin21187m2$355,000(last sale price)",https://www.realestate.co.nz/property/3-osmond-street-south-dunedin-dunedin-city-otago/rz9q8w1r
1777,89,"Last sold on
      05/08/2024378 Heyward Point Road, Purakaunui3315.85ha$1,280,000(last sale price)",https://www.realestate.co.nz/property/378-heyward-point-road-purakaunui-dunedin-city-otago/4dlnmh3q
1778,89,"Last sold on
      05/08/202417 Cornhill Street, North East Valley22290m2$490,000(last sale price)",https://www.realestate.co.nz/property/17-cornhill-street-north-east-valley-dunedin-city-otago/qkhjnw9q
1779,89,"Last sold on
      05/08/202427 Kildare Street, Waikouaiti211012m2$269,000(last sale price)",https://www.realestate.co.nz/property/27-kildare-street-waikouaiti-dunedin-city-otago/0jgshm4q
1780,90,"Last sold on
      05/08/202417 Glendevon Place, Vauxhall11938m2$515,000(last sale price)",https://www.realestate.co.nz/property/17-glendevon-place-vauxhall-dunedin-city-otago/wx18l1sr
1781,90,"Last sold on
      03/08/202413 Danube Street, Vauxhall42946m2$1,250,000(last sale price)",https://www.realestate.co.nz/property/13-danube-street-vauxhall-dunedin-city-otago/rf0gv3sr
1782,90,"Last sold on
      02/08/202471 Warrender Street, North Dunedin52675m2$830,000(last sale price)",https://www.realestate.co.nz/property/71-warrender-street-north-dunedin-dunedin-city-otago/qqqqqqrr
1783,90,"Last sold on
      02/08/202411 Richardson Street, Saint Kilda31464m2$545,000(last sale price)",https://www.realestate.co.nz/property/11-richardson-street-saint-kilda-dunedin-city-otago/s607vw4r
1784,90,"Last sold on
      02/08/202445 Leven Street, Roslyn421319m2$865,000(last sale price)",https://www.realestate.co.nz/property/45-leven-street-roslyn-dunedin-city-otago/1c36qngr
1785,90,"Last sold on
      02/08/2024106A Queen Street, North Dunedin42$649,000(last sale price)",https://www.realestate.co.nz/property/106a-queen-street-north-dunedin-dunedin-city-otago/1pkmwbly
1786,90,"Last sold on
      02/08/20244 Arthurs Walk, Vauxhall31852m2$850,000(last sale price)",https://www.realestate.co.nz/property/4-arthurs-walk-vauxhall-dunedin-city-otago/splhd9sr
1787,90,"Last sold on
      02/08/202482 Russell Street, Dunedin Central32247m2$492,500(last sale price)",https://www.realestate.co.nz/property/82-russell-street-dunedin-central-dunedin-city-otago/bq80z4pr
1788,90,"Last sold on
      02/08/202442A Waimea Avenue, Calton Hill21698m2$590,000(last sale price)",https://www.realestate.co.nz/property/42a-waimea-avenue-calton-hill-dunedin-city-otago/b7psgrxr
1789,90,"Last sold on
      02/08/2024117 Highgate, Roslyn21387m2$680,000(last sale price)",https://www.realestate.co.nz/property/117-highgate-roslyn-dunedin-city-otago/plhd95gr
1790,90,"Last sold on
      02/08/202427 Braemar Street, Mosgiel41627m2$570,000(last sale price)",https://www.realestate.co.nz/property/27-braemar-street-mosgiel-dunedin-city-otago/gzgzgzjs
1791,90,"Last sold on
      02/08/2024180 Balmacewen Road, Wakari74610m2$765,000(last sale price)",https://www.realestate.co.nz/property/180-balmacewen-road-wakari-dunedin-city-otago/mb1qf4cr
1792,90,"Last sold on
      02/08/202421 Statham Street, Brockville31665m2$549,000(last sale price)",https://www.realestate.co.nz/property/21-statham-street-brockville-dunedin-city-otago/l98k51jr
1793,90,"Last sold on
      02/08/20241 Park Street, Mosgiel21$535,000(last sale price)",https://www.realestate.co.nz/property/1-park-street-mosgiel-dunedin-city-otago/wlq74gls
1794,90,"Last sold on
      02/08/20244 Jaffray Drive, East Taieri2959m2$885,000(last sale price)",https://www.realestate.co.nz/property/4-jaffray-drive-east-taieri-dunedin-city-otago/sbdyzjms
1795,90,"Last sold on
      01/08/202435 Crown Street, North East Valley31716m2$518,000(last sale price)",https://www.realestate.co.nz/property/35-crown-street-north-east-valley-dunedin-city-otago/1fv7m16q
1796,90,"Last sold on
      01/08/202425 Brockville Road, Glenross31564m2$545,000(last sale price)",https://www.realestate.co.nz/property/25-brockville-road-glenross-dunedin-city-otago/l5xw1djr
1797,90,"Last sold on
      01/08/202428 Herron Street, Brockville31675m2$454,000(last sale price)",https://www.realestate.co.nz/property/28-herron-street-brockville-dunedin-city-otago/qsbdyzjr
